ice,rain,wind,dry,snow,cold,danger
0,0.00,14.09,1,0,80.10,1
0,0.00,17.00,1,0,72.00,1
0,0.00,14.09,1,0,75.00,1
0,0.00,8.05,1,0,82.00,1
0,0.00,14.99,1,0,84.00,1
0,0.00,14.99,1,0,66.90,1
0,0.11,12.08,0,0,73.00,0
0,0.00,12.08,0,0,72.00,0
0,0.19,25.05,0,0,78.10,1
0,0.01,16.11,0,0,72.00,0
0,0.18,12.97,0,0,64.90,0
0,0.29,10.07,0,0,46.00,0
0,0.00,14.09,0,0,59.00,0
0,0.00,12.08,1,0,66.90,1
0,0.09,14.09,0,0,57.90,0
0,0.00,6.04,0,0,64.90,0
0,0.00,8.95,1,0,75.90,1
0,0.01,23.04,0,0,72.00,1
0,0.00,17.00,0,0,62.10,0
0,0.01,17.00,0,0,60.10,0
0,0.00,14.09,0,0,51.10,0
0,0.00,8.05,1,0,48.90,1
0,0.06,12.08,0,0.98,46.00,1
0,0.00,8.05,0,0,37.90,0
0,0.00,10.07,1,0,41.00,1
0,0.35,31.99,0,0,72.00,1
0,0.43,16.11,0,0,48.00,0
0,0.00,12.97,0,0,60.10,0
0,0.14,21.92,0,0,51.10,1
0,0.86,25.05,0,0,57.90,1
0,0.00,12.97,0,0,48.90,0
0,0.41,17.90,0,0,50.00,0
0,0.00,16.11,0,0,55.00,0
0,0.00,14.99,1,0,53.10,1
0,0.00,17.90,1,0,66.90,1
0,0.00,17.00,1,0,52.00,1
0,0.01,17.00,0,0,71.10,0
0,0.00,19.91,0,0,71.10,0
0,0.02,17.00,0,0,71.10,0
0,0.13,14.99,0,0,66.90,0
0,0.00,12.97,0,0,71.10,0
0,0.86,10.07,0,0,72.00,0
0,0.00,12.08,0,0,66.00,0
0,1.41,18.12,0,0,68.00,0
0,0.00,14.99,0,0,80.10,0
0,0.42,17.00,0,0,78.10,0
0,0.00,14.99,0,0,84.90,0
0,0.00,14.99,1,0,84.90,1
0,0.11,18.12,0,0,87.10,0
0,0.00,14.09,0,0,79.00,0
0,0.02,8.05,0,0,87.10,0
0,0.05,29.97,0,0,93.90,1
0,0.00,14.09,0,0,87.10,0
0,0.00,14.09,1,0,82.00,1
0,0.00,12.08,1,0,82.90,1
0,0.01,21.03,0,0,91.90,1
0,0.99,18.12,0,0,87.10,0
0,0.00,17.00,0,0,89.10,0
0,0.04,19.91,0,0,89.10,0
0,0.53,12.97,0,0,78.10,0
0,0.00,18.12,0,0,90.00,0
0,0.00,14.09,1,0,91.00,1
0,0.50,16.11,0,0,96.10,0
0,0.00,14.09,0,0,80.10,0
0,0.46,16.11,0,0,90.00,0
0,0.14,16.11,0,0,84.00,0
0,0.00,12.97,0,0,87.10,0
0,0.01,12.08,0,0,88.00,0
0,0.00,8.95,0,0,89.10,0
0,0.00,14.09,1,0,88.00,1
0,0.00,14.99,1,0,80.10,1
0,0.00,8.05,1,0,89.10,1
0,0.00,12.08,1,0,88.00,1
0,0.00,8.95,1,0,91.00,1
0,0.00,12.08,1,0,84.90,1
0,0.77,10.07,0,0,75.90,0
0,0.00,6.93,0,0,75.90,0
0,0.00,8.95,1,0,75.00,1
0,0.00,16.11,1,0,73.90,1
0,0.00,8.95,1,0,84.90,1
0,0.00,12.97,1,0,86.00,1
0,0.86,21.03,0,0,73.90,1
0,0.11,14.99,0,0,64.90,0
0,0.00,17.00,0,0,77.00,0
0,0.01,12.08,0,0,70.00,0
0,0.00,12.97,0,0,64.90,0
0,0.00,8.05,1,0,69.10,1
0,0.00,14.99,1,0,63.00,1
0,0.00,8.95,1,0,71.10,1
0,0.00,16.11,1,0,45.00,1
0,0.00,14.99,1,0,57.00,1
0,0.00,14.99,1,0,43.00,1
0,0.00,14.09,1,0,50.00,1
0,0.00,8.05,1,0,59.00,1
0,0.03,18.12,0,0,66.90,0
0,0.05,17.00,0,0,42.10,0
0,0.47,12.08,0,0,48.00,0
0,0.00,12.08,0,0,44.10,0
0,0.00,12.97,1,0,52.00,1
0,0.00,18.12,1,0,60.10,1
0,0.00,12.97,1,0,48.90,1
0,0.00,17.00,1,0,66.90,1
0,0.00,12.97,1,0,46.90,1
0,0.03,8.05,0,0,53.10,0
0,1.94,21.92,0,0,63.00,1
0,0.00,8.95,0,0,53.10,0
0,0.13,29.97,0,0,61.00,1
0,0.57,10.07,0,0,45.00,0
0,0.00,16.11,0,0,57.90,0
0,0.00,18.12,1,0,64.00,1
0,0.00,19.91,1,0,52.00,1
0,0.00,14.99,1,0,60.10,1
0,0.00,21.92,1,0,55.00,1
0,0.00,12.08,1,0,55.00,1
0,0.00,12.97,1,0,66.00,1
0,0.00,16.11,1,0,73.90,1
0,0.00,16.11,1,0,79.00,1
0,0.49,25.05,0,0,66.00,1
0,0.00,31.99,0,0,82.00,1
0,0.01,21.92,0,0,66.90,1
0,0.07,12.97,0,0,68.00,0
0,0.00,17.00,0,0,54.00,0
0,0.56,16.11,0,0,53.10,0
0,0.00,17.00,0,0,82.90,0
0,0.00,19.91,1,0,79.00,1
0,0.00,14.99,1,0,66.90,1
0,1.12,23.94,0,0,77.00,1
0,0.00,27.96,0,0,79.00,1
0,0.00,19.91,1,0,82.90,1
0,0.00,8.95,1,0,86.00,1
0,0.00,10.07,1,0,82.00,1
0,0.09,17.00,0,0,87.10,0
0,0.00,12.97,0,0,73.90,0
0,0.00,18.12,1,0,96.10,1
0,0.27,31.09,0,0,97.00,1
0,0.64,17.00,0,0,91.00,0
0,0.00,17.00,0,0,84.90,0
0,0.00,23.04,1,0,98.10,1
0,0.66,17.00,0,0,88.00,0
0,0.00,14.99,0,0,98.10,0
0,0.93,8.95,0,0,81.00,0
0,0.00,8.95,0,0,82.90,0
0,0.00,12.08,1,0,90.00,1
0,0.45,21.03,0,0,87.10,1
0,0.00,18.12,0,0,88.00,0
0,0.00,12.08,1,0,88.00,1
0,0.00,12.08,1,0,86.00,1
0,2.45,23.04,0,0,87.10,1
0,0.00,12.08,0,0,86.00,0
0,0.00,12.97,1,0,75.90,1
0,0.09,19.91,0,0,84.90,0
0,0.00,14.09,0,0,73.00,0
0,0.00,19.91,1,0,75.90,1
0,0.00,14.99,1,0,82.90,1
0,0.62,18.12,0,0,75.00,0
0,0.00,12.97,0,0,62.10,0
0,0.00,8.95,1,0,75.90,1
0,0.00,12.97,1,0,48.00,1
0,0.64,21.92,0,0,66.00,1
0,0.01,25.05,0,0,72.00,1
0,0.00,14.99,0,0,57.00,0
0,0.00,14.99,1,0,48.00,1
0,0.00,8.95,1,0,60.10,1
0,0.00,8.95,1,0,51.10,1
0,0.00,12.08,1,0,62.10,1
0,0.01,14.99,0,0,61.00,0
0,0.72,12.08,0,0,55.00,0
0,0.00,14.99,0,0,55.90,0
0,0.00,21.03,1,0,55.00,1
1,0.02,14.99,0,0,46.90,1
0,0.00,19.91,0,0,57.00,0
0,0.00,23.04,1,0,60.10,1
0,0.40,17.00,0,0,62.10,0
0,0.17,16.11,0,0,45.00,0
0,0.00,23.04,0,0,29.10,1
0,0.00,17.00,1,1.18,37.00,1
0,0.07,14.09,0,0,43.00,0
0,0.00,17.00,0,0,37.00,0
0,0.11,16.11,0,0,75.90,0
0,0.00,17.00,0,0,82.00,0
0,0.86,21.03,0,0,72.00,1
0,0.21,19.91,0,0,66.00,0
0,0.00,14.99,0,0,64.90,0
0,0.08,8.05,0,0,41.00,0
0,0.00,17.00,0,0,57.90,0
0,0.00,17.00,1,0,37.00,1
0,0.00,12.97,1,0,39.90,1
0,0.00,12.97,1,0,45.00,1
0,0.00,27.96,1,0,50.00,1
0,0.00,16.11,1,0,52.00,1
0,0.00,19.91,1,0,64.00,1
0,0.00,17.90,1,0,50.00,1
0,0.00,17.90,1,0,55.00,1
0,0.00,14.09,1,0,61.00,1
0,0.96,38.03,0,0,68.00,1
0,0.00,25.95,0,0,69.10,1
0,0.00,12.97,1,0,55.00,1
0,0.00,14.09,1,0,59.00,1
0,0.00,12.97,1,0,66.90,1
0,0.00,17.00,1,0,82.90,1
0,0.00,16.11,1,0,73.90,1
0,0.04,14.09,0,0,87.10,0
0,0.00,16.11,0,0,86.00,0
0,0.00,17.90,1,0,82.00,1
0,0.00,12.97,1,0,64.00,1
0,0.01,17.00,0,0,70.00,0
0,1.76,25.05,0,0,77.00,1
0,0.00,23.94,0,0,87.10,1
0,0.08,14.09,0,0,57.00,0
0,0.96,12.97,0,0,82.00,0
0,0.00,12.08,0,0,82.00,0
0,0.00,16.11,1,0,91.00,1
0,0.00,12.08,1,0,91.90,1
0,0.18,14.09,0,0,79.00,0
0,0.01,12.97,0,0,75.00,0
0,0.38,27.96,0,0,97.00,1
0,0.18,19.91,0,0,93.00,0
0,0.00,17.90,0,0,93.90,0
0,0.00,17.90,1,0,95.00,1
0,0.00,21.03,1,0,98.10,1
0,0.00,8.95,1,0,81.00,1
0,0.00,14.09,1,0,88.00,1
0,0.00,17.00,1,0,84.00,1
0,0.00,14.09,1,0,88.00,1
0,0.57,38.03,0,0,90.00,1
0,0.00,14.99,0,0,89.10,0
0,0.00,12.97,1,0,93.00,1
0,0.00,12.08,1,0,97.00,1
0,0.17,16.11,0,0,102.00,0
0,0.00,17.90,0,0,100.90,0
0,0.01,21.03,0,0,97.00,1
0,0.00,17.00,0,0,97.00,0
0,0.06,23.94,0,0,105.10,1
0,0.53,12.08,0,0,90.00,0
0,0.00,14.09,0,0,91.00,0
0,0.00,16.11,1,0,88.00,1
0,0.00,14.09,1,0,93.00,1
0,0.00,16.11,1,0,100.90,1
0,0.00,8.95,1,0,91.00,1
0,0.00,10.07,1,0,89.10,1
0,0.00,14.09,1,0,82.00,1
0,0.00,10.07,1,0,84.90,1
0,0.13,10.07,0,0,78.10,0
0,0.00,8.05,0,0,90.00,0
0,0.09,19.91,0,0,84.00,0
0,0.00,14.09,0,0,81.00,0
0,0.00,16.11,1,0,82.90,1
0,2.19,12.97,0,0,71.10,0
0,0.00,16.11,0,0,64.90,0
0,0.00,17.00,1,0,68.00,1
0,0.00,16.11,1,0,57.90,1
0,0.00,16.11,1,0,78.10,1
0,0.00,29.08,1,0,77.00,1
0,0.00,14.09,1,0,64.00,1
0,0.00,14.99,1,0,57.00,1
0,0.04,23.94,0,0,62.10,1
0,0.00,12.08,0,0,52.00,0
0,0.00,6.93,1,0,46.00,1
0,0.00,14.09,1,0,50.00,1
0,0.00,12.97,1,0,54.00,1
0,0.00,14.99,1,0,72.00,1
0,0.00,14.99,1,0,57.90,1
0,0.00,12.97,1,0,46.90,1
0,0.00,10.07,1,0,46.00,1
0,0.00,10.07,1,0,37.00,1
0,0.15,10.07,0,0,42.10,0
0,0.00,14.99,0,0,71.10,0
0,0.00,12.97,1,0,61.00,1
0,0.00,17.00,1,0,57.90,1
0,0.00,23.04,1,0,64.90,1
1,0.01,16.11,0,0,43.00,1
0,0.02,14.99,0,0,62.10,0
0,0.00,17.90,0,0,48.90,0
0,0.00,23.94,1,0,64.00,1
0,0.20,40.94,0,0,66.00,1
0,0.08,33.11,0,0,75.00,1
0,0.00,25.05,0,0,66.00,1
0,0.00,21.92,1,0,73.00,1
0,0.36,16.11,0,0,45.00,0
0,0.98,14.99,0,0,60.10,0
0,0.02,25.95,0,0,77.00,1
0,0.25,14.99,0,0,64.90,0
0,0.00,21.92,0,0,82.90,1
0,0.00,14.99,1,0,55.00,1
0,0.00,23.04,1,0,80.10,1
0,0.00,12.97,1,0,82.00,1
0,0.00,14.09,1,0,79.00,1
0,0.00,17.00,1,0,71.10,1
0,0.00,12.08,1,0,80.10,1
0,0.00,8.95,1,0,78.10,1
0,0.00,14.09,1,0,84.00,1
0,0.00,14.99,1,0,99.00,1
0,0.00,14.09,1,0,100.90,1
0,0.00,14.99,1,0,93.00,1
0,0.00,14.99,1,0,88.00,1
0,0.00,14.99,1,0,88.00,1
0,0.62,25.05,0,0,95.00,1
0,0.86,17.90,0,0,87.10,0
0,0.11,23.04,0,0,90.00,1
0,0.09,25.95,0,0,91.00,1
0,0.05,17.90,0,0,95.00,0
0,0.12,21.92,0,0,88.00,1
0,0.00,16.11,0,0,88.00,0
0,0.00,10.07,1,0,91.00,1
0,1.38,17.00,0,0,73.90,0
0,0.00,17.90,0,0,75.90,0
0,0.00,10.07,1,0,75.00,1
0,0.00,14.09,1,0,75.00,1
0,0.00,12.08,1,0,82.00,1
0,0.00,6.93,1,0,79.00,1
0,0.26,17.00,0,0,70.00,0
0,0.00,12.97,0,0,73.90,0
0,0.00,12.08,1,0,60.10,1
0,0.00,14.09,1,0,75.00,1
0,0.00,12.97,1,0,77.00,1
0,0.00,12.97,1,0,57.00,1
0,0.81,12.97,0,0,64.00,0
0,0.00,19.91,0,0,55.90,0
0,0.00,12.08,1,0,55.00,1
0,0.00,10.07,1,0,48.90,1
0,0.00,12.08,1,0,54.00,1
0,0.06,8.05,0,0,46.90,0
0,0.09,17.00,0,0,57.90,0
0,0.00,21.92,0,0,70.00,1
0,0.00,23.94,1,0,57.00,1
0,0.00,12.08,1,0,42.10,1
0,0.00,14.09,1,0,60.10,1
0,0.00,12.08,1,0,50.00,1
0,0.06,23.04,0,0,57.90,1
0,0.00,12.97,0,0,28.00,1
0,0.15,16.11,0,0,46.00,0
0,0.00,17.90,0,0,43.00,0
0,0.00,17.00,1,0,54.00,1
0,0.00,17.00,1,0,44.10,1
0,0.00,17.00,1,0,61.00,1
0,0.00,17.90,1,0,69.10,1
0,0.00,17.90,1,0,82.90,1
0,0.00,16.11,1,0,62.10,1
0,0.53,16.11,0,0,46.90,0
0,0.87,8.95,0,0,48.90,0
0,0.00,14.09,0,0,60.10,0
0,0.91,29.08,0,0,70.00,1
0,0.00,12.97,0,0,69.10,0
0,0.01,14.09,0,0,70.00,0
0,0.06,34.90,0,0,78.10,1
0,0.00,16.11,0,0,73.90,0
0,0.00,25.05,1,0,61.00,1
0,0.00,17.90,1,0,72.00,1
0,0.00,17.00,1,0,63.00,1
0,0.00,19.91,1,0,68.00,1
0,0.00,19.91,1,0,80.10,1
0,0.00,17.00,1,0,82.90,1
0,0.07,23.94,0,0,82.00,1
0,0.00,17.00,0,0,84.00,0
0,0.00,25.95,1,0,86.00,1
0,0.29,17.90,0,0,73.00,0
0,0.00,14.99,0,0,88.00,0
0,0.76,17.00,0,0,90.00,0
0,0.00,14.09,0,0,75.90,0
0,0.00,8.95,1,0,86.00,1
0,0.07,12.97,0,0,84.90,0
0,0.04,17.90,0,0,84.90,0
0,0.42,14.99,0,0,73.00,0
0,0.03,12.97,0,0,91.00,0
0,0.00,17.00,0,0,90.00,0
0,0.00,14.09,1,0,88.00,1
0,0.02,14.09,0,0,89.10,0
0,0.00,12.08,0,0,91.00,0
0,0.02,14.99,0,0,91.90,0
0,0.00,14.09,0,0,87.10,0
0,0.00,14.09,1,0,90.00,1
0,0.03,17.90,0,0,91.00,0
0,0.63,19.91,0,0,82.00,0
0,0.27,21.92,0,0,97.00,1
0,0.34,12.08,0,0,91.90,0
0,0.00,21.92,0,0,93.90,1
0,0.23,12.08,0,0,84.90,0
0,0.00,17.90,0,0,99.00,0
0,0.00,14.99,1,0,84.90,1
0,0.00,12.08,1,0,88.00,1
0,0.00,12.97,1,0,95.00,1
0,0.00,17.90,1,0,91.90,1
0,0.01,12.08,0,0,86.00,0
0,0.00,12.08,0,0,87.10,0
0,0.00,12.08,1,0,91.00,1
0,1.45,12.97,0,0,81.00,0
0,0.25,12.97,0,0,82.90,0
0,0.02,19.91,0,0,77.00,0
0,0.30,25.05,0,0,66.90,1
0,0.00,16.11,0,0,48.00,0
0,0.00,10.07,1,0,50.00,1
0,0.00,14.09,1,0,48.90,1
0,0.00,17.00,1,0,48.90,1
0,0.00,17.00,1,0,45.00,1
0,0.00,17.00,1,0,39.00,1
0,0.59,21.03,0,0,50.00,1
0,0.14,31.99,0,0,53.10,1
0,0.00,12.08,0,0,39.90,0
0,0.00,14.99,1,0,39.00,1
0,0.00,27.96,1,0,73.90,1
0,0.00,21.92,1,0,55.00,1
0,0.00,14.09,1,0,80.10,1
0,2.14,16.11,0,0,66.00,0
0,0.00,21.03,0,0,86.00,1
0,0.00,12.97,1,0,55.90,1
0,0.00,12.97,1,0,84.00,1
0,0.00,17.90,1,0,87.10,1
0,0.00,17.00,1,0,91.90,1
0,0.00,23.94,1,0,66.90,1
0,0.00,21.03,1,0,73.00,1
0,0.00,12.97,1,0,75.00,1
0,0.00,19.91,1,0,82.00,1
0,0.00,12.97,1,0,73.00,1
0,0.00,17.00,1,0,82.90,1
0,0.00,17.00,1,0,88.00,1
0,0.00,14.09,1,0,91.00,1
0,0.22,12.97,0,0,84.00,0
0,0.39,36.01,0,0,91.90,1
0,0.00,14.99,0,0,87.10,0
0,0.03,14.99,0,0,82.90,0
0,0.06,10.07,0,0,89.10,0
0,0.00,12.08,0,0,96.10,0
0,0.20,12.97,0,0,82.90,0
0,0.12,12.97,0,0,84.90,0
0,0.00,14.09,0,0,91.00,0
0,0.11,19.91,0,0,95.00,0
0,0.82,36.01,0,0,95.00,1
0,2.05,25.05,0,0,96.10,1
0,0.08,14.99,0,0,91.00,0
0,1.18,23.04,0,0,93.90,1
0,0.00,14.09,0,0,91.90,0
0,0.00,14.09,1,0,91.90,1
0,0.00,10.07,1,0,96.10,1
0,0.03,12.97,0,0,98.10,0
0,0.05,19.91,0,0,104.00,0
0,0.00,14.99,0,0,98.10,0
0,0.00,12.08,1,0,95.00,1
0,0.00,16.11,1,0,91.00,1
0,1.91,14.09,0,0,82.90,0
0,0.00,14.99,0,0,75.90,0
0,0.00,12.08,1,0,91.00,1
0,0.00,14.09,1,0,82.00,1
0,0.00,12.97,1,0,87.10,1
0,0.04,17.90,0,0,88.00,0
0,0.00,14.99,0,0,69.10,0
0,0.08,17.00,0,0,70.00,0
0,0.37,12.97,0,0,75.00,0
0,0.00,23.04,0,0,62.10,1
0,0.00,14.09,1,0,66.00,1
0,0.00,19.91,1,0,63.00,1
0,0.00,12.08,1,0,54.00,1
0,0.00,10.07,1,0,57.90,1
0,0.32,21.92,0,0,66.00,1
0,0.00,12.08,0,0,70.00,0
0,0.00,12.97,1,0,57.00,1
0,0.00,14.09,1,0,71.10,1
0,0.00,21.92,1,0,79.00,1
0,0.24,25.05,0,0,53.10,1
0,0.02,12.97,0,0,53.10,0
0,0.04,21.03,0,0,64.00,1
0,0.00,19.91,0,0,35.10,0
0,0.00,17.90,1,0,69.10,1
0,0.15,16.11,0,0,55.90,0
0,0.00,17.90,0,0,44.10,0
1,0.55,17.00,0,0,39.00,1
0,0.00,17.90,0,0,46.90,0
0,0.00,12.08,1,0,48.00,1
0,0.00,12.08,1,0,52.00,1
0,0.00,12.08,1,0,55.00,1
0,0.00,10.07,1,0,61.00,1
0,0.00,25.05,1,0,75.90,1
0,0.00,12.08,1,0,59.00,1
0,0.00,21.03,1,0,66.90,1
0,0.00,33.11,1,0,64.90,1
1,0.01,14.09,0,0,50.00,1
0,0.47,23.94,0,0,61.00,1
0,0.00,19.91,0,0,55.90,0
0,1.02,17.90,0,0,59.00,0
0,0.00,14.09,0,0,52.00,0
0,0.00,12.08,1,0,64.00,1
0,0.00,17.00,1,0,75.90,1
0,0.01,14.99,0,0,63.00,0
0,0.00,16.11,0,0,66.90,0
0,0.00,25.95,1,0,77.00,1
0,0.39,21.92,0,0,73.00,1
0,0.00,14.99,0,0,64.00,0
0,0.00,12.08,1,0,71.10,1
0,0.06,27.96,0,0,75.90,1
0,0.00,21.92,0,0,61.00,1
0,0.00,14.99,1,0,86.00,1
0,0.43,25.05,0,0,73.90,1
0,1.16,14.99,0,0,79.00,0
0,0.68,29.08,0,0,71.10,1
0,0.00,21.03,0,0,78.10,1
0,0.00,23.04,1,0,81.00,1
0,0.43,23.94,0,0,82.00,1
0,0.57,25.95,0,0,79.00,1
0,0.00,19.91,0,0,75.00,0
0,0.00,21.92,1,0,93.90,1
0,0.00,19.91,1,0,93.00,1
0,0.00,16.11,1,0,90.00,1
0,0.00,23.04,1,0,91.00,1
0,0.01,16.11,0,0,89.10,0
0,0.00,17.00,0,0,95.00,0
0,0.03,14.09,0,0,87.10,0
0,0.00,14.09,0,0,87.10,0
0,0.00,14.99,1,0,88.00,1
0,0.00,8.95,1,0,86.00,1
0,0.00,8.95,1,0,93.00,1
0,0.00,12.08,1,0,93.90,1
0,0.10,17.90,0,0,95.00,0
0,0.00,8.95,0,0,96.10,0
0,0.00,14.09,1,0,96.10,1
0,0.00,14.09,1,0,89.10,1
0,0.00,12.97,1,0,86.00,1
0,0.36,17.00,0,0,91.00,0
0,0.00,10.07,0,0,86.00,0
0,0.00,12.97,1,0,88.00,1
0,0.07,14.99,0,0,81.00,0
0,0.64,29.97,0,0,91.00,1
0,0.00,12.97,0,0,86.00,0
0,0.00,8.95,1,0,89.10,1
0,0.00,12.08,1,0,90.00,1
0,0.00,21.92,1,0,91.00,1
0,0.00,14.09,1,0,80.10,1
0,0.00,21.92,1,0,75.90,1
0,0.00,12.97,1,0,82.00,1
0,0.01,12.97,0,0,81.00,0
0,0.00,12.97,0,0,70.00,0
0,0.00,8.05,1,0,79.00,1
0,0.00,12.97,1,0,71.10,1
0,0.00,12.97,1,0,73.90,1
0,0.30,17.00,0,0,62.10,0
0,0.00,14.09,0,0,60.10,0
0,0.00,8.95,1,0,77.00,1
0,0.00,10.07,1,0,66.00,1
0,0.00,16.11,1,0,57.00,1
0,0.05,19.91,0,0,44.10,0
0,0.18,21.03,0,0,54.00,1
0,0.00,10.96,0,0,54.00,0
0,0.00,10.07,1,0,68.00,1
0,0.04,16.11,0,0,50.00,0
0,0.00,12.97,0,0,52.00,0
0,0.00,8.95,1,0,48.00,1
0,1.40,27.96,0,0,69.10,1
0,0.00,12.08,0,0,57.00,0
0,0.02,21.03,0,0,61.00,1
0,0.60,25.05,0,0,60.10,1
0,0.00,25.05,0,0,66.90,1
0,0.31,23.94,0,0,66.00,1
0,0.23,27.96,0,0,73.90,1
0,0.62,12.08,0,0,55.90,0
0,0.00,12.97,0,0,48.00,0
0,0.00,14.09,1,0,44.10,1
0,0.00,17.00,1,0,41.00,1
0,0.00,12.97,1,2.01,35.10,1
0,0.00,14.09,1,0,48.90,1
0,0.00,12.08,1,0,57.00,1
0,0.00,14.09,1,0,34.00,1
0,0.00,17.00,1,0,71.10,1
0,0.00,21.92,1,0,68.00,1
0,0.01,21.92,0,0,50.00,1
0,0.00,12.08,0,0,55.90,0
0,0.00,19.91,1,0,84.00,1
0,0.41,12.08,0,0,51.10,0
0,0.64,21.03,0,0,75.90,1
0,0.00,10.07,0,0,66.90,0
0,0.00,16.11,1,0,57.90,1
0,0.46,19.91,0,0,71.10,0
0,0.00,29.08,0,0,64.90,1
0,0.00,16.11,1,0,89.10,1
0,0.29,25.95,0,0,87.10,1
0,0.10,19.91,0,0,84.00,0
0,0.00,10.07,0,0,80.10,0
0,0.00,14.09,1,0,79.00,1
0,0.00,14.99,1,0,82.00,1
0,0.65,25.95,0,0,86.00,1
0,0.13,17.90,0,0,80.10,0
0,0.82,23.04,0,0,93.90,1
0,0.00,14.99,0,0,91.00,0
0,0.00,10.07,1,0,95.00,1
0,0.00,14.09,1,0,91.90,1
0,0.03,8.95,0,0,82.00,0
0,0.00,8.95,0,0,91.00,0
0,0.00,19.91,1,0,91.00,1
0,0.06,12.08,0,0,86.00,0
0,0.00,8.05,0,0,88.00,0
0,0.00,25.05,1,0,96.10,1
0,0.00,27.96,1,0,95.00,1
0,0.00,10.07,1,0,91.90,1
0,0.00,17.90,1,0,99.00,1
0,0.00,17.90,1,0,96.10,1
0,0.00,21.03,1,0,79.00,1
0,0.00,17.00,1,0,79.00,1
0,0.00,12.08,1,0,89.10,1
0,0.00,12.08,1,0,87.10,1
0,0.05,14.09,0,0,79.00,0
0,0.00,14.99,0,0,78.10,0
0,0.00,17.90,1,0,81.00,1
0,0.00,23.04,1,0,105.10,1
0,0.00,17.90,1,0,102.00,1
0,0.00,8.05,1,0,82.90,1
0,0.00,8.05,1,0,91.90,1
0,0.00,14.99,1,0,96.10,1
0,0.00,17.00,1,0,98.10,1
0,1.10,10.07,0,0,88.00,0
0,0.00,14.99,0,0,91.90,0
0,0.00,21.92,1,0,91.90,1
0,0.00,8.95,1,0,90.00,1
0,0.00,14.09,1,0,88.00,1
0,0.00,10.07,1,0,82.00,1
0,0.00,12.08,1,0,88.00,1
0,0.00,12.97,1,0,91.90,1
0,0.00,12.08,1,0,78.10,1
0,0.00,12.97,1,0,79.00,1
0,0.72,10.07,0,0,82.00,0
0,1.70,23.04,0,0,81.00,1
0,0.00,8.95,0,0,75.90,0
0,0.00,10.07,1,0,82.00,1
0,0.99,12.08,0,0,68.00,0
0,0.00,12.97,0,0,86.00,0
0,0.38,16.11,0,0,52.00,0
0,0.00,14.09,0,0,72.00,0
0,0.00,17.90,1,0,73.00,1
0,0.00,17.00,1,0,79.00,1
0,0.00,14.09,1,0,72.00,1
0,0.00,8.95,1,0,68.00,1
0,0.07,21.03,0,0,51.10,1
0,0.00,12.08,0,0,61.00,0
0,0.00,8.95,1,0,64.90,1
0,0.00,12.08,1,0,73.90,1
0,0.00,12.08,1,0,75.00,1
0,0.00,14.09,1,0,73.90,1
0,0.00,17.90,1,0,51.10,1
0,0.00,14.09,1,0,55.00,1
0,0.00,19.91,1,0,55.90,1
0,0.00,14.99,1,0,61.00,1
0,0.00,10.07,1,0,55.00,1
0,0.05,8.05,0,0,55.90,0
0,0.02,14.09,0,0,72.00,0
0,0.00,17.90,0,0,64.90,0
0,0.24,17.00,0,0,50.00,0
0,0.00,8.95,0,0,57.90,0
0,0.18,19.91,0,0,62.10,0
0,0.00,17.00,0,0,50.00,0
0,1.41,23.04,0,0,48.90,1
0,0.24,12.08,0,0,48.90,0
0,0.00,6.93,0,0,45.00,0
0,0.00,8.95,1,0,55.90,1
0,0.00,12.08,1,0,68.00,1
0,0.00,12.97,1,0,64.90,1
0,0.00,21.03,1,0,75.00,1
0,0.00,14.09,1,0,69.10,1
1,1.41,31.99,0,0,51.10,1
0,0.00,14.99,0,0,43.00,0
0,0.00,17.00,1,0,42.10,1
0,0.00,17.90,1,0,36.00,1
0,0.00,17.00,1,0,73.00,1
0,0.00,14.99,1,0,60.10,1
0,0.23,12.08,0,0,50.00,0
0,0.00,16.11,0,0,54.00,0
0,0.00,12.97,1,0,48.00,1
0,0.00,12.08,1,0,66.90,1
0,0.28,14.09,0,0,43.00,0
0,0.00,17.00,0,0,46.00,0
0,0.73,17.90,0,0,43.00,0
0,0.00,17.00,0,0,52.00,0
0,0.00,14.09,1,0,57.90,1
0,0.00,16.11,1,0,60.10,1
0,0.72,17.00,0,0,48.00,0
0,0.00,21.03,0,0,78.10,1
0,1.04,23.94,0,0,80.10,1
0,0.00,14.09,0,0,73.90,0
0,0.00,18.12,1,0,79.00,1
0,0.01,19.91,0,0,61.00,0
0,0.01,19.91,0,0,62.10,0
0,0.00,16.11,0,0,72.00,0
0,0.00,16.11,1,0,64.90,1
0,0.00,17.00,1,0,70.00,1
0,0.01,14.99,0,0,82.90,0
0,0.00,12.97,0,0,73.00,0
0,0.00,16.11,1,0,84.90,1
0,0.45,16.11,0,0,82.90,0
0,0.38,17.00,0,0,77.00,0
0,0.00,14.99,0,0,84.90,0
0,0.00,17.00,1,0,82.00,1
0,0.29,19.91,0,0,91.90,0
0,0.00,14.09,0,0,89.10,0
0,0.01,17.00,0,0,88.00,0
0,0.05,12.97,0,0,77.00,0
0,0.00,8.95,0,0,90.00,0
0,0.13,14.09,0,0,88.00,0
0,0.03,14.09,0,0,87.10,0
0,0.00,14.09,0,0,87.10,0
0,2.30,18.12,0,0,91.00,0
0,0.00,14.09,0,0,84.00,0
0,0.00,12.08,1,0,91.00,1
0,0.08,10.96,0,0,93.90,0
